id,first_name,last_name,email,state,ip_address,customer_id,survey_date,proto_purchasedate,amountspent,annual_income,gender,satisfaction,satisfaction_oe,selfrun,runtrack,selfcycle,cycletrack,community,portal,setup,oneupdate,agerange
869,Angela,Burton,aburtono4@noaa.gov,Texas,46.25.231.39,10412,12/2/14,6/26/14,$188.05 ,"$75,000-$99,999",F,8,Comfortable shoe - loved tracking my running route. Easy to use.,2,1,1,0,3,2,9,Style,24-44 years old
870,Howard,Simpson,hsimpsono5@sbwire.com,California,54.5.4.226,,12/8/14,11/6/14,$140.50 ,"$25,000-$49,999",M,10,Such a great shoe for runners,5,4,2,1,4,5,10,Price,Under 24 years old
871,Deborah,Hansen,dhanseno6@jigsy.com,New Hampshire,8.153.58.55,10250,11/26/14,8/10/14,$147.72 ,"$25,000-$49,999",F,8,Great shoe for cyclists and runners,5,5,3,2,3,5,9,Performance,Under 24 years old
872,Ernest,Campbell,ecampbello7@latimes.com,Texas,110.88.172.22,10322,11/27/14,9/26/14,$179.19 ,"$100,000-$124,999",M,9,Easy to use and loved the portal.,5,4,0,0,3,4,9,Performance,24-44 years old
873,Jane,Wells,jwellso8@nhs.uk,California,131.0.208.66,,11/27/14,1/29/14,$166.54 ,"$50,000-$74,999",F,8,Easy to use and loved the portal.,5,5,0,0,3,4,9,Performance,24-44 years old
874,Carol,Jenkins,cjenkinso9@marketwatch.com,Florida,126.1723.227,,12/3/14,1/5/14,$184.83 ,"$100,000-$124,999",F,2,Didn't like style,2,1,1,2,2,3,1,Style,24-44 years old
875,Christopher,Daniels,cdanielsoa@ft.com,Colorado,237.244.87.18,10108,12/3/14,7/14/14,$156.38 ,"$50,000-$74,999",M,8,Fantastic shoe! Helped me improve my running time and track my runs.,1,0,2,1,4,2,9,Comfort,45 years old or older
876,Helen,Anderson,handersonob@house.gov,Georgia,31.224.204.100,,11/22/14,11/1/14,$164.30 ,"$75,000-$99,999",F,8,Easy to use and loved the portal.,3,2,2,1,4,4,9,Style,45 years old or older
877,Jane,Bell,jbelloc@weather.com,Pennsylvania,0.194.228.252,10433,12/2/14,7/26/14,$159.53 ,"$25,000-$49,999",F,9,Wish the setup was easier but loved tracking my running time. ,4,4,1,0,4,4,9,Style,24-44 years old
878,Denise,Carpenter,dcarpenterod@scientificamerican.com,Missouri,224.4.3.220,10260,12/10/14,8/18/14,$166.86 ,"$50,000-$74,999",F,9,Fantastic shoe! Helped me improve my running time and track my runs.,3,2,2,1,4,4,8,Style,24-44 years old
879,Lisa,Franklin,lfranklinoe@hugedomains.com,New York,85.166.47.26,10053,12/4/14,9/19/14,$184.02 ,"$50,000-$74,999",F,7,Great shoe for cyclists and runners,4,4,0,0,2,3,7,Performance,24-44 years old
880,Ann,Peters,apetersof@dailymotion.com,Nevada,47.214.226.83,,11/22/14,10/10/14,$174.51 ,"$100,000-$124,999",F,8,Such a great shoe for runners,3,3,0,0,0,2,9,Style,24-44 years old
881,Judy,Dean,jdeanog@discovery.com,Texas,30.77.187.13,,11/20/14,1/6/14,$165.64 ,"$75,000-$99,999",F,8,Easy to use and loved the portal.,4,4,1,0,5,4,9,Performance,24-44 years old
882,Margaret,Hunter,mhunteroh@ow.ly,Minnesota,58.238.222.228,,11/26/14,10/22/14,$172.07 ,"$100,000-$124,999",F,9,Shoe was stylish and loved tracking running route,3,2,1,0,4,3,8,Style,24-44 years old
883,Stephen,Sullivan,ssullivanoi@ftc.gov,Texas,45.164.161.198,10261,12/4/14,5/19/14,$188.65 ,"$125,000 or more",M,1,Setup was hard to figure out,2,1,0,0,5,1,1,Comfort,24-44 years old
884,Jane,Elliott,jelliottoj@ezinearticles.com,North Carolina,153.156.175.144,,12/4/14,5/1/14,$141.03 ,"$25,000-$49,999",F,9,Great tool for runners,2,1,0,0,5,1,9,Price,Under 24 years old
885,Cheryl,Parker,cparkerok@boston.com,California,99.160.184.228,,12/6/14,6/12/14,$180.44 ,"$100,000-$124,999",F,0,Too expensive,3,2,3,4,1,5,3,Price,Under 24 years old
886,Jose,Scott,jscottol@skyrock.com,Illinois,190.10.43.44,,11/30/14,1/7/14,$153.20 ,"$25,000-$49,999",M,8,Really loved the shoe!,5,5,0,0,2,4,9,Performance,Under 24 years old
887,Steve,Graham,sgrahamom@jugem.jp,District of Columbia,59.62.236.49,,12/10/14,9/30/14,$132.98 ,"$25,000-$49,999",M,7,Loved the shoe - hate the setup.,4,4,0,0,3,3,8,Price,24-44 years old
888,Emily,Ryan,eryanon@telegraph.co.uk,Texas,23.16.81.106,,11/23/14,3/19/14,$179.35 ,"$100,000-$124,999",F,2,Cost too much,4,3,1,2,1,5,1,Price,Under 24 years old
889,Stephanie,Gilbert,sgilbertoo@delicious.com,Texas,37.115.237.89,,11/28/14,3/4/14,$141.79 ,"$25,000-$49,999",F,4,Couldn't get portal to work,4,3,3,2,5,5,5,Performance,Under 24 years old
890,Angela,Murray,amurrayop@jigsy.com,Texas,54.1422.84,,12/9/14,10/29/14,$130.43 ,"0-$24,999",F,5,Shoe was just okay. Not an improvement over current running shoe,5,5,2,1,2,5,6,Price,Under 24 years old
891,Victor,Roberts,vrobertsoq@sun.com,Minnesota,174.160.103.200,,11/23/14,2/24/14,$135.32 ,"$25,000-$49,999",M,8,Wish the setup was easier but loved tracking my running time. ,3,3,0,0,2,2,9,Price,24-44 years old
892,Clarence,Dixon,cdixonor@skyrock.com,Illinois,118.28.186.123,10186,12/2/14,8/26/14,$188.74 ,"$100,000-$124,999",M,5,Shoe was too heavy to run in,3,2,4,3,2,5,6,Comfort,45 years old or older
893,Jessica,Phillips,jphillipsos@delicious.com,Texas,186.23.136.227,10131,12/7/14,6/25/14,$146.80 ,"$25,000-$49,999",F,8,Easy to use and loved the portal.,5,5,0,0,4,4,8,Performance,Under 24 years old
894,Christina,Chavez,cchavezot@hatena.ne.jp,New York,178.203.200.164,,11/27/14,6/3/14,$165.32 ,"$75,000-$99,999",F,9,Loved tracking my stride and heart rate.,4,3,2,1,3,5,9,Performance,45 years old or older
895,Rachel,Stone,rstoneou@dyndns.org,Oklahoma,77.68.115.155,,11/29/14,7/18/14,$164.50 ,"$75,000-$99,999",F,7,Loved tracking my stride and heart rate.,3,3,2,1,3,4,8,Comfort,45 years old or older
896,Theresa,Morgan,tmorganov@chron.com,Oklahoma,162.73.165.50,,11/28/14,7/16/14,$146.63 ,"$25,000-$49,999",F,8,Wish the setup was easier but loved tracking my running time. ,5,5,0,0,4,4,9,Performance,Under 24 years old
897,Rose,Peterson,rpetersonow@theguardian.com,Illinois,88.227.226.176,10019,12/2/14,6/12/14,$175.02 ,"$100,000-$124,999",F,8,Cute shoe!,3,3,0,0,4,2,9,Style,Under 24 years old
898,Jose,Shaw,jshawox@parallels.com,Florida,217.128.202.5,10067,11/26/14,4/21/14,$138.74 ,"$25,000-$49,999",M,9,Loved tracking my runs against others,3,2,2,1,4,4,9,Style,Under 24 years old
899,Janet,Payne,jpayneoy@ocn.ne.jp,Missouri,27.4.206.225,,11/28/14,6/3/14,$166.98 ,"$50,000-$74,999",F,9,Wish the setup was easier but loved tracking my running time. ,3,2,2,1,2,4,9,Style,24-44 years old
900,James,Ruiz,jruizoz@yandex.ru,Louisiana,85.178.128.115,,12/3/14,10/28/14,$138.22 ,"$25,000-$49,999",M,8,Such a great shoe for runners,3,3,0,0,3,2,9,Price,24-44 years old
901,Scott,Powell,spowellp0@edublogs.org,Colorado,150.248.100.191,10153,12/2/14,1/26/14,$153.18 ,"$25,000-$49,999",M,6,Shoe felt good on my foot but fell apart quickly.,2,1,2,1,2,3,7,Price,24-44 years old
902,Howard,Allen,hallenp1@google.cn,Minnesota,165.190.116.1,,11/20/14,1/3/14,$168.16 ,"$100,000-$124,999",M,8,Cute shoe!,4,3,0,0,2,3,7,Performance,Under 24 years old
903,Harry,Clark,hclarkp2@rakuten.co.jp,Georgia,64.65.94.11,10415,11/29/14,4/27/14,$153.94 ,"$25,000-$49,999",M,6,Running route wasn't accurately tracked,2,1,3,2,3,4,7,Comfort,24-44 years old
904,Catherine,Bailey,cbaileyp3@foxnews.com,Louisiana,83.127.88.200,10090,12/5/14,10/12/14,$164.45 ,"$75,000-$99,999",F,10,Easy to use and loved the portal.,3,3,0,0,5,2,9,Style,45 years old or older
905,Lori,Watkins,lwatkinsp4@admin.ch,Oregon,234.29.231.49,10484,11/23/14,8/3/14,$147.04 ,"$25,000-$49,999",F,7,Wish the setup was easier but loved tracking my running time. ,4,3,0,0,3,3,8,Comfort,45 years old or older
906,Mary,Medina,mmedinap5@salon.com,Minnesota,239.60.192.229,,11/26/14,10/9/14,$160.47 ,"$75,000-$99,999",F,6,Liked tracking my running route and seeing my calorie output. Heart rate monitor didn't work.,5,5,4,3,4,5,7,Performance,45 years old or older
907,Richard,Mcdonald,rmcdonaldp6@usa.gov,New York,124.137.6.73,,11/30/14,5/22/14,$139.16 ,"$25,000-$49,999",M,9,Fantastic shoe! Helped me improve my running time and track my runs.,3,2,1,0,4,3,9,Style,Under 24 years old
908,Laura,Davis,ldavisp7@loc.gov,New Mexico,96.185.202.219,,11/28/14,6/8/14,$143.84 ,"$25,000-$49,999",F,8,The portal was the best part,5,4,1,0,4,5,9,Performance,Under 24 years old
909,Emily,Patterson,epattersonp8@reuters.com,Minnesota,108.222.12.69,,11/27/14,9/19/14,$135.34 ,"$25,000-$49,999",F,8,Easy to use and loved the portal.,4,4,0,0,2,3,9,Price,24-44 years old
910,Michelle,Hamilton,mhamiltonp9@hp.com,Florida,219.3.115.126,,12/3/14,9/22/14,$152.59 ,"$25,000-$49,999",F,9,Such a great shoe for runners,3,3,4,3,4,5,9,Style,Under 24 years old
911,Melissa,Garza,mgarzapa@kickstarter.com,Mississippi,82.95.71.3,10143,12/3/14,9/5/14,$148.50 ,"$25,000-$49,999",F,9,Wish the setup was easier but loved tracking my running time. ,2,1,4,3,2,5,8,Price,Under 24 years old
912,Brian,Sims,bsimspb@mozilla.com,Pennsylvania,176.198.240.104,10087,11/20/14,8/19/14,$146.68 ,"$25,000-$49,999",M,7,Such a great shoe for runners,4,3,0,0,3,3,9,Price,45 years old or older
913,Anne,Black,ablackpc@cloudflare.com,Arkansas,193.232.72.162,10418,11/27/14,8/19/14,$138.73 ,"$25,000-$49,999",F,10,Great shoe for cyclists and runners,5,4,3,2,4,5,9,Performance,Under 24 years old
914,Phyllis,Howell,phowellpd@shop-pro.jp,Colorado,152.129.153.94,10123,12/7/14,6/6/14,$163.27 ,"$75,000-$99,999",F,7,Easy to use and loved the portal.,3,2,2,1,2,4,8,Style,45 years old or older
915,Kenneth,Brown,kbrownpe@list-manage.com,Idaho,190.253.198.116,10106,11/30/14,8/2/14,$181.83 ,"$125,000 or more",M,9,Easy to use and loved the portal.,3,2,2,1,5,4,9,Comfort,Under 24 years old
916,Maria,Berry,mberrypf@posterous.com,New Jersey,194.224.166.120,10448,12/4/14,8/2/14,$138.60 ,"$25,000-$49,999",F,10,Fantastic shoe! Helped me improve my running time and track my runs.,3,2,3,2,3,5,9,Price,24-44 years old
917,Joseph,Fowler,jfowlerpg@unc.edu,North Carolina,124.203.5.246,10105,12/10/14,3/29/14,$153.85 ,"$25,000-$49,999",M,8,Loved tracking my stride and heart rate.,3,2,5,4,4,5,9,Comfort,Under 24 years old
918,John,Ruiz,jruizph@europa.eu,District of Columbia,164.102.249.37,,12/3/14,11/10/14,$143.91 ,"$25,000-$49,999",M,10,Comfortable shoe - loved tracking my running route. Easy to use.,4,3,1,0,4,4,9,Price,Under 24 years old
919,Brenda,Peterson,bpetersonpi@hud.gov,Missouri,53.104.114.49,10378,12/5/14,8/28/14,$168.21 ,"$100,000-$124,999",F,9,Easy to use and loved the portal.,3,2,1,0,2,3,8,Style,45 years old or older
920,Aaron,Frazier,afrazierpj@reddit.com,Texas,167.251.117.108,10342,12/2/14,4/11/14,$167.96 ,"$50,000-$74,999",M,9,Loved tracking my runs against others,3,2,1,0,5,3,8,Comfort,Under 24 years old
921,Anna,Mason,amasonpk@php.net,New Mexico,50.52.127.237,,12/1/14,1/16/14,$170.00 ,"$100,000-$124,999",F,10,Really liked tracking against others,3,3,5,4,3,5,9,Style,Under 24 years old
922,Angela,Parker,aparkerpl@infoseek.co.jp,Maryland,237.109.204.41,10288,12/9/14,5/8/14,$171.60 ,"$100,000-$124,999",F,6,Shoe was okay,1,1,5,4,2,5,7,Style,45 years old or older
923,Gerald,Lane,glanepm@latimes.com,Arkansas,176.43.1.205,,11/25/14,4/1/14,$148.60 ,"$25,000-$49,999",M,9,Easy to use and loved the portal.,2,1,4,3,5,5,8,Comfort,45 years old or older
924,Jesse,Johnston,jjohnstonpn@amazon.co.uk,Texas,255.233.243.22,,11/23/14,5/14/14,$174.09 ,"$100,000-$124,999",M,6,Had a hard time with setup. But really liked tracking my route.,2,2,0,0,2,1,7,Comfort,45 years old or older
925,Mark,Rogers,mrogerspo@archive.org,Florida,245.17.224.92,10217,12/5/14,5/23/14,$162.58 ,"$75,000-$99,999",M,7,Wish the setup was easier but loved tracking my running time. ,2,1,2,1,2,3,8,Comfort,Under 24 years old
926,Marilyn,Long,mlongpp@live.com,Tennessee,30.19.0.69,10510,11/21/14,5/21/14,$166.41 ,"$50,000-$74,999",F,8,Great tool for runners,5,4,1,0,5,5,8,Performance,24-44 years old
927,Jonathan,Brooks,jbrookspq@seesaa.net,Georgia,107.2324.7,10427,11/29/14,7/16/14,$170.53 ,"$100,000-$124,999",M,9,Comfortable shoe - loved tracking my running route. Easy to use.,4,3,1,0,3,4,8,Performance,Under 24 years old
928,Jimmy,Hawkins,jhawkinspr@redcross.org,Pennsylvania,69.174.103.179,10385,11/20/14,9/13/14,$167.45 ,"$50,000-$74,999",M,10,Great shoe for cyclists and runners,3,3,0,0,2,2,8,Comfort,45 years old or older
929,Raymond,Murray,rmurrayps@wsj.com,Massachusetts,246.57.23.120,,12/5/14,6/14/14,$130.14 ,"0-$24,999",M,6,Liked the shoe,0,0,5,4,2,4,7,Price,Under 24 years old
930,Harry,Brown,hbrownpt@fotki.com,California,246.2.151.25,10226,11/26/14,6/19/14,$162.01 ,"$75,000-$99,999",M,0,Not worth the money,1,0,1,2,3,2,0,Comfort,45 years old or older
931,Carlos,Baker,cbakerpu@jalbum.net,Texas,110.245.111.202,10065,11/26/14,6/5/14,$135.79 ,"$25,000-$49,999",M,7,Loved the portal and the community aspect.,5,4,0,0,4,4,8,Performance,Under 24 years old
932,Julie,Russell,jrussellpv@gravatar.com,Florida,70.121.54.190,10212,11/20/14,6/29/14,$177.48 ,"$100,000-$124,999",F,8,Easy to use and loved the portal.,2,1,0,0,5,1,9,Style,Under 24 years old
933,Kevin,Webb,kwebbpw@nytimes.com,Georgia,240.214.254.104,10442,12/4/14,1/3/14,$162.84 ,"$75,000-$99,999",M,8,Easy to use and loved the portal.,2,1,0,0,0,1,10,Price,Under 24 years old
934,Juan,Alvarez,jalvarezpx@icio.us,Minnesota,17.180.149.35,,12/8/14,6/8/14,$151.72 ,"$25,000-$49,999",M,8,Easy to use and loved the portal.,4,3,4,3,4,5,10,Performance,24-44 years old
935,Gregory,Reynolds,greynoldspy@mac.com,Florida,213.130.19.181,,12/1/14,6/11/14,$150.60 ,"$25,000-$49,999",M,1,Ouch! Shoe hurt.,3,3,5,0,2,5,2,Style,Under 24 years old
936,Heather,Holmes,hholmespz@mediafire.com,Illinois,152.201.134.121,10434,11/25/14,5/31/14,$171.66 ,"$100,000-$124,999",F,8,Easy to use and loved the portal.,3,2,2,1,2,4,5,Style,45 years old or older
937,Justin,Gray,jgrayq0@booking.com,Wisconsin,235.98.40.63,,12/4/14,1/27/14,$175.82 ,"$100,000-$124,999",M,7,Comfortable shoe - loved tracking my running route. Easy to use.,3,2,5,4,1,5,8,Comfort,45 years old or older
938,Matthew,Clark,mclarkq1@tmall.com,Texas,36.34.243.112,10059,12/1/14,6/27/14,$165.10 ,"$75,000-$99,999",M,10,Comfortable shoe - loved tracking my running route. Easy to use.,3,3,0,0,2,2,9,Comfort,Under 24 years old
939,Denise,Powell,dpowellq2@army.mil,California,46.241.239.248,,12/2/14,1/25/14,$170.24 ,"$100,000-$124,999",F,9,Great tool for runners,4,3,2,1,3,5,8,Performance,Under 24 years old
940,Daniel,Morales,dmoralesq3@howstuffworks.com,Washington,232.13.210.255,,11/21/14,10/24/14,$147.64 ,"$25,000-$49,999",M,8,Very stylish,5,5,2,1,3,5,9,Performance,Under 24 years old
941,Ann,Green,agreenq4@tmall.com,North Carolina,253.239.112.237,,11/22/14,5/24/14,$173.66 ,"$100,000-$124,999",F,0,Setup was hard to figure out,3,2,2,3,0,5,0,Style,24-44 years old
942,Lisa,Holmes,lholmesq5@blogtalkradio.com,Pennsylvania,142.107.115.222,,11/23/14,3/18/14,$165.80 ,"$75,000-$99,999",F,7,Such a great shoe for runners,4,4,2,1,3,5,9,Performance,24-44 years old
943,Jacqueline,Franklin,jfranklinq6@howstuffworks.com,Illinois,151.224.5.112,,12/8/14,1/25/14,$153.25 ,"$25,000-$49,999",F,7,Loved being able to track my route and heartrate.,3,3,1,0,1,3,5,Style,Under 24 years old
944,Kathryn,Hart,khartq7@myspace.com,New York,164.162.152.26,,12/3/14,4/18/14,$145.74 ,"$25,000-$49,999",F,10,Great shoe for cyclists and runners,4,3,1,0,2,4,9,Performance,Under 24 years old
945,Carl,Burton,cburtonq8@java.com,North Carolina,199.26.121.52,10432,11/28/14,5/22/14,$164.20 ,"$75,000-$99,999",M,7,Shoe was comfortable and I think this helped improve my time,2,1,2,1,3,3,8,Comfort,45 years old or older
946,Fred,Moore,fmooreq9@vimeo.com,Maryland,2224.129.206,10197,11/23/14,2/8/14,$173.63 ,"$100,000-$124,999",M,0,Didn't like style,3,2,2,0,0,3,0,Comfort,45 years old or older
947,Mark,Bowman,mbowmanqa@usatoday.com,Tennessee,146.1623.216,10243,12/7/14,2/5/14,$149.81 ,"$25,000-$49,999",M,9,Shoe was comfortable and I think this helped improve my time,1,0,0,0,3,1,9,Price,Under 24 years old
948,Marie,Ray,mrayqb@blinklist.com,Georgia,29.145.182.100,10242,11/28/14,5/7/14,$152.73 ,"$25,000-$49,999",F,8,Shoe was comfortable and I think this helped improve my time,3,2,4,3,3,5,8,Style,Under 24 years old
949,Robert,Mason,rmasonqc@examiner.com,New York,183.59.77.72,10326,11/20/14,1/25/14,$175.57 ,"$100,000-$124,999",M,1,Shoe wasn't comfortable,3,3,5,3,4,4,6,Comfort,45 years old or older
950,Eugene,Walker,ewalkerqd@about.me,Florida,220.2.116.145,10369,12/2/14,1/8/14,$169.22 ,"$100,000-$124,999",M,8,Great tool for runners,4,3,0,0,1,3,9,Performance,Under 24 years old
951,Jeremy,Reid,jreidqe@diigo.com,Alabama,27.146.246.102,10140,11/27/14,1/13/14,$178.65 ,"$100,000-$124,999",M,8,Easy to use and loved the portal.,1,1,4,3,3,4,9,Comfort,45 years old or older
952,Angela,Stanley,astanleyqf@nytimes.com,Georgia,173.32.68.47,,12/10/14,3/30/14,$132.61 ,"$25,000-$49,999",F,10,Wish the setup was easier but loved tracking my running time. ,4,3,1,0,1,4,9,Performance,Under 24 years old
953,Raymond,Williams,rwilliamsqg@barnesandnoble.com,Texas,113.25.209.165,10352,12/8/14,5/15/14,$142.71 ,"$25,000-$49,999",M,9,Great tool for runners,4,4,0,0,5,3,9,Price,Under 24 years old
954,Eugene,Morrison,emorrisonqh@pbs.org,Arkansas,106.86.242.65,,11/30/14,2/10/14,$165.13 ,"$75,000-$99,999",M,10,Such a big improvement over my other shoe,3,3,0,0,5,2,9,Comfort,Under 24 years old
955,Anthony,Gomez,agomezqi@addthis.com,Nebraska,229.92.238.131,,12/9/14,8/19/14,$133.95 ,"$50,000-$74,999",M,10,Comfortable shoe - loved tracking my running route. Easy to use.,4,3,3,2,3,5,10,Price,Under 24 years old
956,Victor,Russell,vrussellqj@wordpress.com,Minnesota,216.2.200.82,,11/21/14,4/1/14,$159.25 ,"$25,000-$49,999",M,9,Loved tracking my stride and heart rate.,4,4,1,0,2,4,9,Performance,24-44 years old
957,Thomas,Anderson,tandersonqk@cloudflare.com,Missouri,223.163.187.237,10125,12/10/14,11/17/14,$135.84 ,"$25,000-$49,999",M,7,This improved my time.,5,4,0,0,4,4,8,Performance,Under 24 years old
958,Alice,Scott,ascottql@scientificamerican.com,California,157.205.45.178,10409,11/24/14,7/12/14,$136.93 ,"$25,000-$49,999",F,5,Had a hard time getting it setup,2,1,0,0,2,1,6,Price,Under 24 years old
959,Gerald,Flores,gfloresqm@bloglovin.com,Hawaii,82.122.98.187,10004,11/29/14,5/29/14,$159.92 ,"$25,000-$49,999",M,8,Shoe was comfortable and I think this helped improve my time,3,2,0,0,4,2,7,Comfort,Under 24 years old
960,Emily,Jacobs,ejacobsqn@upenn.edu,Tennessee,12.190.206.71,,11/26/14,10/23/14,$181.45 ,"$125,000 or more",F,10,Shoe was stylish and loved tracking running route,2,2,3,2,2,4,7,Style,Under 24 years old
961,Henry,Rivera,hriveraqo@ca.gov,Florida,69.234.126.1,10302,12/3/14,1/22/14,$153.60 ,"$25,000-$49,999",M,6,Loved being able to track my route and heartrate.,3,2,2,1,2,4,9,Comfort,Under 24 years old
962,Russell,Woods,rwoodsqp@google.it,Texas,244.120.96.20,10207,12/4/14,2/25/14,$181.51 ,"$125,000 or more",M,10,Wish the setup was easier but loved tracking my running time. ,3,2,2,1,5,4,9,Comfort,45 years old or older
963,Jerry,Spencer,jspencerqq@prweb.com,Florida,138.234.15.138,10115,11/30/14,10/18/14,$137.10 ,"$25,000-$49,999",M,9,Shoe was stylish and loved tracking running route,4,3,3,2,3,5,9,Price,Under 24 years old
964,Sandra,Daniels,sdanielsqr@irs.gov,Florida,67.226.121.40,10101,11/22/14,4/11/14,$171.70 ,"$100,000-$124,999",F,8,Shoe was comfortable and I think this helped improve my time,4,3,2,1,1,5,5,Performance,Under 24 years old
965,Keith,Morgan,kmorganqs@example.com,Georgia,236.248.88.10,,11/29/14,10/3/14,$174.60 ,"$100,000-$124,999",M,9,Fantastic shoe! Helped me improve my running time and track my runs.,4,4,3,2,2,5,9,Performance,Under 24 years old
966,Paul,Barnes,pbarnesqt@vinaora.com,Alabama,72.208.105.165,10316,12/9/14,1/12/14,$186.03 ,"$100,000-$124,999",M,10,Such a great shoe for runners,4,3,1,0,2,4,8,Performance,24-44 years old
967,Justin,Rice,jricequ@mayoclinic.com,Oregon,8.25.170.3,10147,11/30/14,1/31/14,$168.39 ,"$100,000-$124,999",M,9,Such a big improvement over my other shoe,4,3,2,1,2,5,9,Performance,Under 24 years old
968,Samuel,Rose,sroseqv@nhs.uk,New York,103.191.26.82,10478,12/9/14,3/20/14,$175.05 ,"$100,000-$124,999",M,7,Fantastic shoe! Helped me improve my running time and track my runs.,3,2,4,3,2,5,8,Price,Under 24 years old
969,Kathleen,Austin,kaustinqw@ning.com,New York,106.209.219.201,10420,11/25/14,6/24/14,$184.74 ,"$100,000-$124,999",F,9,Easy to use and loved the portal.,4,3,0,0,3,3,9,Comfort,24-44 years old
970,Debra,Willis,dwillisqx@ezinearticles.com,District of Columbia,43.95.67.141,,12/2/14,6/15/14,$187.16 ,"$125,000 or more",F,8,Fantastic shoe! Helped me improve my running time and track my runs.,3,3,1,0,2,3,9,Style,24-44 years old
971,Pamela,Richards,prichardsqy@instagram.com,South Dakota,52.64.126.196,,11/24/14,2/6/14,$180.84 ,"$100,000-$124,999",F,7,Shoe was comfortable and I think this helped improve my time,2,1,5,4,1,5,8,Style,24-44 years old
972,Dorothy,Hughes,dhughesqz@bloglines.com,Texas,232.241.186.154,10249,11/20/14,3/14/14,$168.62 ,"$100,000-$124,999",F,3,Not interested in features,2,1,2,4,3,4,2,Price,Under 24 years old
973,Jane,Webb,jwebbr0@disqus.com,Hawaii,82.168.171.115,10356,11/23/14,8/31/14,$170.58 ,"$100,000-$124,999",F,8,Wish the setup was easier but loved tracking my running time. ,3,2,3,2,4,5,9,Style,24-44 years old
974,Kelly,Black,kblackr1@lycos.com,Connecticut,219.247.243.237,,12/1/14,7/10/14,$133.74 ,"$50,000-$74,999",F,8,Easy to use and loved the portal.,2,2,0,0,3,1,8,Price,Under 24 years old
975,Thomas,Larson,tlarsonr2@drupal.org,California,91.52.96.17,10476,12/4/14,8/21/14,$171.11 ,"$100,000-$124,999",M,7,Great shoe for cyclists and runners,2,1,4,3,3,5,9,Comfort,Under 24 years old
